,TIME_PERIOD,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_CHN,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRST_USA,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_SWE,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_EA19,OECD_QNA_GDP_USA,OECD_QNA_GDP_DEU,OECD_QNA_GDP_CHN,OECD_QNA_GDP_CHE,OECD_QNA_GDP_AUT,OECD_QNA_GDP_POL,OECD_QNA_GDP_DNK,OECD_QNA_GDP_SWE,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRM_USA,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_CHN,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_CLI_CLI_USA,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_HWE_USA,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_EU27_2020,OECD_STLABOUR_MUE_USA,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_EU27_2020,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_BTS_COS_SP_EA19,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_CHE,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_OECD,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_OECDE,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MATERIAL_RESOURCES_MF_DEU,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_CHE,OECD_MATERIAL_RESOURCES_MF_AUT,OECD_MATERIAL_RESOURCES_MF_POL,OECD_MATERIAL_RESOURCES_MF_DNK,OECD_MATERIAL_RESOURCES_MF_SWE,OECD_MATERIAL_RESOURCES_MF_EU27_2020,OECD_MATERIAL_RESOURCES_MF_EA19,OECD_MATERIAL_RESOURCES_MF_OECD,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_OECDE
873,1991-10,7.53,8.3475,,6.698,8.5,,8.951739,10.0,9.871881,5.33,9.38,,,9.64,47.0,9.823009,10.75,,5.21,8.78,7.2,6.5,,36.0,,8.0,,5.379,1.479326,1.115774,6.532632,6.162468,0.8255,91.58389,110.0703,73.29116,85.03493,99.88106,,95.47855,150.6194,118.4635,0.348544845,1.407451232,,0.276657673,,,,,,0.608310587,0.613436,61.64034,74.55037,,48.71677,23.45017,79.18586,67.88889,78.01494,66.7141,69.01033,61.78653,75.5,,46.91682,16.01026,69.07074,67.1806,76.12868,34.53066,111.3817,,,33.5667,,,99.16766,99.79299,,99.78461,99.5157,,97.68759,99.66172,,98.60365,,98.3514,98.60312,99.65741,98.82484,98.93955,99.33201,99.78873,96.88375,101.8635,,99.89491,,100.0923,100.149,100.0917,100.6058,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.8,,,8.1,3.7,,18.0,,0.9,,,-68.4,16.5,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
874,1991-11,7.42,8.315,,6.637,8.53,,8.933333,9.84,9.91832,4.94,9.43,,,9.66,46.9,9.668957,11.06,,4.81,9.04,7.2,7.0625,,36.0,,8.0,,5.4007,1.435381,1.1098,6.309815,5.93866,0.795,90.38082,111.469,71.96698,85.74306,100.5995,,96.01204,152.5269,120.9652,0.348544845,1.407451232,,0.276657673,,,,,,0.608310587,0.613436,61.55864,75.35741,,48.9389,22.77572,80.45453,68.90065,78.76201,66.88303,69.36646,61.6559,76.3,,47.36139,15.66643,70.17735,68.12091,76.99378,34.79705,113.3378,,,32.96415,,,99.09517,99.78577,,99.28439,99.45515,,97.69251,99.56133,,98.58179,,98.31424,98.56447,99.42316,98.75196,98.35206,99.51231,99.79849,96.61881,101.7406,,100.1545,,100.1299,100.174,99.82799,100.5782,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.9,,,8.2,3.8,,19.7,,-0.2,,,-67.9,16.5,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
875,1991-12,7.09,8.2125,,6.37,8.53,,8.897895,10.0,9.892325,4.47,9.58,,,9.73,47.2,9.506323,13.63,,4.43,9.23,7.2,7.5625,,36.0,,8.0,,5.4131,1.3873,1.10846,6.088019,5.722614,0.7681,89.68958,113.2246,71.58748,86.12882,100.6247,,96.54574,154.4344,123.0757,0.348544845,1.407451232,,0.276657673,,,,,,0.608310587,0.613436,61.27766,75.45829,,49.37019,23.09761,81.08886,67.78771,78.22839,66.53902,69.28155,61.49503,76.2,,47.54732,15.89139,70.73065,66.34476,76.34496,35.1786,114.0282,,,27.2752,,,99.06206,99.73843,,98.95402,99.38104,,97.74181,99.49763,,98.67725,,98.26833,98.51272,99.22237,98.62992,98.00639,99.62035,99.84862,96.39107,101.7501,,100.1805,,100.0789,100.1445,99.63681,100.4877,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.0,,,8.2,4.1,,24.4,,-1.6,,,-67.1,29.9,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
876,1992-01,7.03,7.9475,,6.175,8.32,,8.520454,9.53,9.61139,4.05,9.53,,,9.79,46.4,9.901239,12.49,,4.03,9.52,7.2,7.125,,36.0,,8.5,,5.4481,1.401205,1.125713,6.121582,5.740759,0.7706,89.10921,112.6795,73.47456,85.62352,101.1688,,95.88378,153.7472,122.5041,1.19725221,1.412418178,,0.825346591,,,,,,0.860001755,0.975573,60.95673,76.36621,,49.01925,24.39806,82.35753,69.103,79.1889,66.5488,69.68568,61.15462,77.1,,47.32886,16.91794,71.83726,68.2254,77.21006,35.6882,118.4006,,,38.44351,,,99.11299,99.64999,,99.08,99.29802,,97.8223,99.42281,,98.8588,,98.26479,98.49619,99.20111,98.55611,97.95789,99.54385,99.93521,96.21844,101.8102,,100.1038,,99.95876,100.069,99.57984,100.4259,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.0,,,8.2,4.3,,25.0,,8.6,,,-64.7,31.2,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
877,1992-02,7.34,7.92,,6.132,8.22,,8.5535,9.43,9.546991,4.07,9.61,,,9.74,46.9,10.17256,12.23,,4.06,9.58,7.2,7.5,,36.0,,8.5,,5.4635,1.455675,1.184615,6.277075,5.877655,0.792,90.43216,112.0377,71.2639,84.28689,101.4427,,95.58704,152.6202,121.4363,1.19725221,1.412418178,,0.825346591,,,,,,0.860001755,0.975573,61.3899,77.67765,,48.92331,24.67779,83.2033,68.90065,79.50907,66.81427,69.99326,61.69632,78.4,,45.60632,17.07983,72.575,67.703,77.75074,36.617,125.7647,,,38.92932,,,99.23952,99.52283,,99.58228,99.17754,,97.9026,99.35948,,98.96906,,98.24308,98.47073,99.34959,98.57871,98.20174,99.36255,100.0892,96.14627,101.7508,,99.95821,,99.8698,100.0222,99.6762,100.4466,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.1,,,8.3,4.6,,25.4,,4.6,,,-64.7,28.9,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
878,1992-03,7.54,8.0275,,6.676,8.26,,8.725909,9.39,9.581193,4.25,9.7,,,9.64,46.4,10.21012,11.7,,3.98,9.62,7.2,9.0,,36.0,,8.5,,5.4734,1.508977,1.344314,6.445645,6.023913,0.8127,92.29543,111.8203,70.96746,83.06528,101.2495,,95.24388,152.4013,120.8892,1.19725221,1.412418178,,0.825346591,,,,,,0.860001755,0.975573,61.90654,75.45829,,48.81118,25.59257,84.26052,68.19242,78.65528,66.78671,69.54382,62.33342,76.2,,47.19092,18.06561,73.49717,66.76267,76.88564,37.57871,121.7375,,,38.94604,,,99.40977,99.35434,,99.99906,99.06429,,97.96318,99.34246,,98.97073,,98.15977,98.39108,99.50814,98.69532,98.63928,98.96287,100.3535,96.22066,101.5956,,100.0014,,99.70183,99.88636,99.84003,100.4502,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.2,,,8.3,4.8,,16.2,,4.9,,,-66.4,21.9,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
879,1992-04,7.48,8.035,,6.545,8.3,,8.826316,9.5,9.623109,4.0,9.75,,,9.64,47.2,10.17813,11.85,,3.73,9.6,7.2,8.625,,36.0,,8.5,,5.4965,1.51622,1.361552,6.385965,5.96523,0.8049,91.56036,111.9498,73.67483,81.86321,100.9424,,95.12533,152.4514,120.9521,1.084303276,-0.608234087,,-0.189203862,,,,,,0.304606963,-0.508723,62.38204,75.35741,,49.4418,25.80416,83.62619,69.40652,78.54856,66.83014,69.62643,62.67312,76.1,,47.76615,18.62323,72.94386,67.91196,76.56123,39.36219,119.7814,,,37.20623,,,99.56392,99.14762,,100.1827,98.95072,,97.99902,99.36543,,98.87196,,98.03104,98.27383,99.59859,98.83877,98.98687,98.5656,100.7558,96.36134,101.45,,100.149,,99.46321,99.67652,99.93369,100.3813,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.3,,,8.3,5.0,,7.9,,4.3,,,-46.9,8.7,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
880,1992-05,7.39,8.075,,6.861,8.31,,8.777369,9.47,9.579656,3.82,9.79,,,9.74,46.3,10.20572,11.66,,3.82,9.61,7.2,9.625,,36.0,,8.5,,5.5036,1.491374,1.36963,6.258237,5.836958,0.7886,90.59554,111.966,72.54073,81.85661,100.9976,,95.78452,152.8119,121.5077,1.084303276,-0.608234087,,-0.189203862,,,,,,0.304606963,-0.508723,62.58717,74.85301,,50.75953,24.71118,82.99186,68.59712,78.01494,66.48484,69.11707,63.04257,75.5,,47.82326,18.15031,72.39056,67.49403,76.23682,39.01433,121.0471,,,36.77013,,,99.66145,98.90447,101.3696,100.3045,98.8551,,97.93525,99.38139,,98.79595,,97.89087,98.14603,99.6477,98.92191,99.18476,98.4137,101.2671,96.47249,101.4863,,100.236,,99.27727,99.5094,99.93518,100.2582,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.4,,,8.4,5.4,,8.7,,-1.5,,,-47.6,9.5,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
881,1992-06,7.26,8.0675,,6.924,8.35,,9.01,9.59,9.825446,3.86,9.75,,,9.69,47.6,10.54574,11.59,,3.76,9.65,7.2,8.75,,36.0,,8.5,,5.4751,1.423548,1.369933,6.061225,5.68174,0.7679,89.44286,112.8464,71.38995,83.99247,101.4202,,96.41173,152.7027,122.7138,1.084303276,-0.608234087,,-0.189203862,,,,,,0.304606963,-0.508723,62.62247,73.64245,,49.954,24.78676,84.57769,67.99007,77.3746,66.60277,68.73904,63.25104,74.3,,48.91829,18.41582,73.77382,67.07611,75.37172,39.61153,119.7814,,,37.36922,,,99.69044,98.62162,101.6725,100.2269,98.73594,,97.82249,99.36288,,98.75897,,97.66943,97.93787,99.54436,98.79079,99.1906,98.57313,101.8126,96.48717,101.5771,,100.154,,99.17466,99.42316,99.83286,100.0823,,,,,,,,,,,,,,,,,,,,,,,,,7.8,6.5,,,8.4,5.4,,6.8,,1.6,,,-48.0,7.0,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
882,1992-07,6.84,8.125,,6.867,8.39,,9.173913,9.8,10.03309,3.37,9.78,,,9.75,44.5,10.64607,11.92,,3.25,9.69,7.2,8.25,,32.0,,8.5,,5.4432,1.332855,1.352026,5.752322,5.402226,0.7298,88.21442,114.6636,71.2287,85.90432,103.5282,,97.01182,154.3389,126.8239,0.988110187,-0.264255506,,-1.00966103,,,,,,0.469277482,0.128493,63.18998,72.33101,,47.98062,26.09093,83.09758,69.5077,76.30737,66.77183,68.55135,63.82457,73.0,,46.72511,19.75326,72.48278,69.06123,74.39848,39.41887,116.4445,,,38.60934,,,99.67917,98.28724,101.9417,100.0704,98.49385,,97.74622,99.3027,,98.71066,,97.31236,97.61055,99.34771,98.49318,99.01659,98.79617,102.3004,96.44134,101.6002,,100.0688,,99.03911,99.32173,99.63699,99.8465,,,,,,,,,,,,,,,,,,,,,,,,,7.7,6.6,,,8.5,5.8,,1.4,,-3.8,,,-48.1,3.6,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
883,1992-08,6.59,8.04,,6.854,8.39,,9.611905,10.6,10.10136,3.31,9.88,,,9.85,44.5,11.19496,13.26,,3.3,9.72,7.2,7.375,,32.0,,8.5,,5.4287,1.298409,1.358338,5.597905,5.285614,0.7135,87.98484,116.0183,71.16105,86.67686,104.39,,97.79176,154.8794,129.095,0.988110187,-0.264255506,,-1.00966103,,,,,,0.469277482,0.128493,62.83841,72.53277,,48.22599,25.75708,83.41475,70.31711,76.30737,66.07359,68.07971,63.50582,73.5,,46.18924,19.26887,72.75943,69.37467,74.39848,40.04937,120.5868,,,39.16792,,,99.6685,97.90423,102.1714,99.82417,98.05561,,97.60143,99.13251,,98.60664,,96.87707,97.19603,99.09193,98.1477,98.86478,98.84299,102.6803,96.38428,101.5185,,99.97397,,98.74429,99.08886,99.41778,99.5355,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.8,,,8.7,6.0,,-5.3,,-7.2,,,-47.6,5.1,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
884,1992-09,6.42,7.6525,,6.292,8.12,,9.571818,11.24,10.02186,3.13,9.5,,,9.42,44.7,12.76065,20.18,,3.22,9.32,7.2,7.0,,32.0,,8.5,,5.4948,1.275023,1.383082,5.614068,5.356564,0.722,87.98079,116.9227,69.99969,88.81702,104.1489,,98.45845,156.5964,127.9335,0.988110187,-0.264255506,,-1.00966103,,,,,,0.469277482,0.128493,63.03987,71.92749,,48.20036,25.62309,83.73191,68.19242,75.5603,66.62374,68.07704,63.60302,72.6,,47.0728,19.09716,73.03608,67.07611,73.42525,40.50545,120.2416,,,39.99026,,,99.70158,97.50517,102.3625,99.5698,97.53422,,97.42453,98.783,,98.38564,,96.38913,96.69392,98.82674,97.80325,98.85435,98.64334,102.9328,96.34949,101.357,,99.79681,,98.32375,98.7453,99.23023,99.18801,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.9,,,8.8,6.1,,-11.4,,-5.8,,,-44.3,-4.3,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
885,1992-10,6.59,7.4525,,6.092,7.78,,9.283636,11.06,10.22449,3.26,8.94,,,8.84,43.0,13.01137,14.39,,3.1,8.91,7.2,6.25,,32.0,,10.0,,5.5369,1.314636,1.4366,5.715586,5.587086,0.7552,89.51505,118.3799,70.26203,89.15482,105.1594,,100.0039,155.4422,126.003,1.042855599,-0.29284497,,-0.731045929,,,,,,0.307211249,-0.124312,63.47056,71.82661,,48.89835,26.38988,82.99186,68.09124,75.77374,66.54451,68.47517,63.97047,72.5,,46.45459,19.45688,72.39056,66.76267,73.53339,41.04815,118.2856,,,39.38114,,,99.80251,97.13268,102.5171,99.61634,97.02279,,97.30003,98.22092,,98.01987,,95.88124,96.16798,98.65545,97.4367,99.11459,98.28828,103.0705,96.33688,101.1139,,99.65531,,97.92242,98.40311,99.17071,98.90663,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.0,,,9.0,6.3,,-9.1,,-16.4,,,-42.4,1.0,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
886,1992-11,6.87,7.36,,6.063,7.69,,8.813809,10.68,9.8813,3.58,8.94,,,8.68,43.9,13.08186,12.45,,3.09,8.86,7.2,6.5,,32.0,,10.0,,5.6131,1.429248,1.52302,6.11485,6.23275,0.8072,92.17702,116.6374,70.37356,87.13864,103.7922,,99.5978,146.1547,123.6332,1.042855599,-0.29284497,,-0.731045929,,,,,,0.307211249,-0.124312,63.71346,70.71693,,47.69808,26.31395,80.24309,66.67478,75.13341,66.21178,67.7886,64.2028,71.4,,45.75175,19.43641,69.99291,65.6134,73.20898,41.36805,120.7019,,,40.87388,,,99.94878,96.83633,102.6269,99.93386,96.70589,,97.15368,97.8319,,97.70055,,95.46387,95.74297,98.58273,97.07047,99.73664,97.84502,103.1399,96.34546,100.7515,,99.50721,,97.59943,98.13568,99.30568,98.75623,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.1,,,9.1,6.5,,-2.9,,-17.7,,,-41.8,-0.9,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
887,1992-12,6.77,7.32,,5.68,7.54,,8.980952,9.91,9.932801,3.48,9.04,,,8.74,44.3,18.46468,10.58,,2.92,8.91,7.2,6.375,,32.0,,10.0,,5.7982,1.422009,1.545418,6.11597,6.8858,0.8072,92.30523,117.9881,69.21395,87.70444,104.2965,,100.4965,133.0372,123.5871,1.042855599,-0.29284497,,-0.731045929,,,,,,0.307211249,-0.124312,63.80973,69.50637,,45.99365,26.50907,79.29159,66.67478,73.74599,65.80492,66.8112,64.16897,70.3,,44.87712,20.07061,69.16296,65.92683,71.91133,41.92442,129.5618,,,38.22458,,,100.08,96.64497,102.6935,100.24,96.62119,,97.00636,97.53401,,97.348,,95.20741,95.47567,98.56189,96.82252,100.2428,97.50031,103.1789,96.38382,100.4387,,99.51496,,97.35181,97.92999,99.46091,98.70315,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.2,,,9.3,6.7,,-0.4,,-19.5,,,-40.9,-0.1,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
888,1993-01,6.6,7.1325,,5.539,7.2235,,8.653,10.14,9.702705,3.19,8.59,,,8.43,41.0,14.56845,9.76,,3.02,8.69,7.2,5.25,,32.0,,10.0,,5.764,1.478665,1.588419,6.235525,7.25939,0.825,93.19062,119.0438,67.32324,85.7261,104.4458,72.89231,99.8145,131.4503,122.2268,0.166943722,-0.783255687,,-0.136128756,,,,-1.312044702,,0.21897036,-0.220062,64.06116,68.69933,,47.87207,25.76591,77.17714,66.87714,74.17289,66.17665,66.88842,64.77174,69.6,,46.13131,19.35235,67.31861,65.92683,72.1276,42.69387,121.1621,,,37.83918,,108.0011,100.1439,96.54135,102.7215,100.4146,96.61318,,96.93667,97.20012,,96.93105,,95.10048,95.34959,98.55835,96.72234,100.3753,97.33035,103.2112,96.45952,100.2319,,99.50296,,97.19722,97.81473,99.53224,98.71425,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.3,3.8,,9.5,7.5,,0.8,,-17.6,,,-45.7,-1.6,268.8106,,225.6525,2.546612,9.512119,,3.46616,,,,,372.833160400391,76.3363952636719,,8029.015,2094.346,8368.903,225.7215,198.5647,515.635,101.3729,138.2791,8168.0908203125,6748.8447265625,24588.8359375,10351.0693359375,4495.13134765625,9742.634765625
889,1993-02,6.26,6.905,,4.907,7.1308,,8.634,9.8,9.403037,3.12,8.4,,,8.02,38.0,17.32333,9.32,,3.03,8.65,7.2,5.75,,29.0,,9.0,,5.7699,1.5181,1.63261,6.304175,7.53596,0.8453,93.05176,119.792,67.1918,85.01611,104.5055,74.31239,100.7499,129.1353,121.5063,0.166943722,-0.783255687,,-0.136128756,,,,-1.312044702,,0.21897036,-0.220062,64.37119,67.69053,,47.90532,25.95841,78.44581,65.96655,73.42583,66.39126,66.8065,64.95776,68.4,,46.0425,19.55209,68.42522,65.29996,71.15437,43.14935,121.1621,,,38.25297,,107.0048,100.127,96.51129,102.7168,100.3266,96.5819,,96.88615,96.98907,,96.85519,,95.09792,95.33635,98.53414,96.79236,100.2597,97.29918,103.239,96.59611,100.0456,,99.47813,,97.18135,97.81529,99.53049,98.73077,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.4,3.8,,9.6,7.6,,-4.2,,-22.1,,,-45.6,-0.6,268.8106,,225.6525,2.546612,9.512119,,3.46616,,,,,372.833160400391,76.3363952636719,,8029.015,2094.346,8368.903,225.7215,198.5647,515.635,101.3729,138.2791,8168.0908203125,6748.8447265625,24588.8359375,10351.0693359375,4495.13134765625,9742.634765625
