,index,TIME_PERIOD,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_EA19,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_USA,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_EA19,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_USA,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_CHN,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_USA,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_EU27_2020,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_USA,OECD_QNA_GDP_AUT,OECD_QNA_GDP_CHE,OECD_QNA_GDP_CHN,OECD_QNA_GDP_DNK,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_QNA_GDP_POL,OECD_QNA_GDP_SWE,OECD_QNA_GDP_USA,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_EU27_2020,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_USA
100,226,2018-12-01,18.70342,349.982,44.20799,10.02225,203.303161621094,315.904724121094,334.155242919922,71.6186599731445,23.08271,53.04869,223.11,31974.99,13824.6796875,4977.3603515625,10315.62,23.5,-8.04,22.9,0.5,13.2,13.7,-1.2,101.2375,101.6146,98.16877,101.3416,100.5612,101.368,101.5411,100.7153,100.8373,101.8546,102.0814,100.6899,101.1739,100.1627,103.6763,101.5938,100.7897,101.1327,101.4981,100.7941,100.5494,102.1164,99.69128,101.2266,98.38374,100.1878,99.87427,-0.3605,-0.95,2.9,-0.3605,-0.5,-0.3605,1.75,2.27,0.5198,-0.154,0.1870588,0.234,1.212086,2.94,0.47,2.83,0.9925953,6.885528,6.555976,0.8787457,3.767776,9.019286,103.3535,95.093,93.5211,102.7822,101.3099,105.723,99.29216,94.87521,106.0022,-0.3118947,-0.776,3.87,-0.3118947,-0.2938235,-0.3118947,1.72,-0.66,2.69,125.4187,103.8087,112.3022,111.3905,122.8923,126.336,115.621,117.2735,116.5354,103.7049,115.1016,105.7631,104.589,106.3345,118.7144,111.8197,103.1557,116.035,118.5874,107.0,119.2911,106.7316,121.8706,113.0452,101.2501,0.1,0.0,0.2,-0.4,0.0,0.0,0.5,-0.5,0.1,0.2,0.0,-0.8,0.0,-0.2,0.2,0.4,-0.4,-0.6,-0.8,-0.1,-0.4,0.1,0.2,0.6,0.977113113,0.172468527,1.4,0.148505442,0.650903,0.159294843,0.197339,0.976875318,1.160361662,0.141644219,5.2,3.1,5.7,7.1,3.9,6.8,3.9
101,227,2019-01-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,20.3,-9.72,19.3,-1.8,12.8,13.3,-11.4,100.7585,101.4585,98.10499,101.121,100.4871,101.0612,101.2446,100.589,100.6745,101.6938,101.8187,100.5394,101.0801,99.96508,103.9939,101.5932,100.7015,101.1273,101.4724,100.7657,100.5213,102.2613,99.57158,101.0273,98.33509,99.96265,99.66708,-0.367,-0.9,2.9,-0.367,-0.58,-0.367,1.75,2.4,0.452,-0.21,0.1327273,0.153,1.202206,2.78,0.43,2.71,0.9888608,6.787638,6.538748,0.8757265,3.760643,8.985635,102.7558,94.90613,94.54271,101.7502,101.5103,104.4777,98.8298,93.94836,104.5369,-0.308,-0.8135036,3.24,-0.308,-0.2955682,-0.308,1.72,-0.44,2.59,121.9843,109.0043,110.2311,108.0621,116.6355,128.3882,115.8882,117.2735,115.0818,103.4149,110.6171,106.6169,104.4822,107.2343,120.6291,113.08,102.4762,116.6181,115.3656,106.8,115.8688,107.3804,121.5914,115.1386,100.3218,-1.0,-0.6,-1.0,0.2,-0.8,-0.1,-1.1,0.2,0.1,-0.6,0.0,1.1,-0.4,0.3,-0.8,1.0,0.1,-0.2,0.5,0.4,0.4,-0.8,1.6,0.2,0.804695085,0.070596205,1.6,0.397379309,0.693543,0.606822882,0.785236,1.450975135,0.6107125,0.624318082,4.9,3.1,5.1,7.0,3.8,6.3,4.0
102,228,2019-02-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,22.4,-9.27,18.9,-1.5,12.5,11.4,-3.2,100.3115,101.347,98.21349,100.8801,100.5302,100.7818,100.9716,100.4707,100.5232,101.6277,101.5921,100.3753,101.0358,99.78996,104.2122,101.5877,100.7104,101.1537,101.4932,100.8316,100.5447,102.498,99.58365,101.0801,98.32487,99.73347,99.49279,-0.367,-0.97,2.9,-0.367,-0.55,-0.367,1.75,2.4,0.4513,-0.236,0.0555,0.054,1.119918,2.69,0.36,2.68,1.001565,6.735614,6.574515,0.881373,3.80471,9.24949,102.2419,93.94796,95.87696,101.422,101.5124,103.5288,97.96187,91.86213,104.2803,-0.30845,-0.7686176,2.91,-0.30845,-0.3155,-0.30845,1.72,-0.4,2.49,120.8395,108.3233,113.683,111.5015,124.1908,126.9773,117.4647,117.0354,114.5972,102.8351,107.6274,106.19,104.197,106.8605,121.0394,111.9343,101.9461,116.2682,116.8525,106.4,112.3243,107.3804,124.2438,113.743,99.79851,0.0,0.3,0.5,0.5,0.3,0.3,0.7,0.5,-0.1,-0.2,0.1,-0.4,0.1,-0.1,0.9,0.4,0.3,0.2,0.2,0.8,0.2,0.4,-0.7,0.0,0.804695085,0.070596205,1.6,0.397379309,0.693543,0.606822882,0.785236,1.450975135,0.6107125,0.624318082,5.2,3.0,5.1,7.0,3.6,6.9,3.8
103,229,2019-03-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,16.0,-10.61,17.3,-8.0,9.7,12.0,-12.3,99.98711,101.2875,98.45988,100.6117,100.737,100.5259,100.7014,100.3847,100.4167,101.6021,101.2735,100.2441,101.0113,99.69837,104.2157,101.5558,100.8045,101.1701,101.5043,100.9084,100.5875,102.5702,99.70256,101.293,98.34048,99.5023,99.3506,-0.3679,-1.51,2.9,-0.3679,-0.55,-0.3679,1.75,2.41,0.3766,-0.352,0.01095238,0.163,0.9907618,2.75,0.29,2.57,1.000652,6.711614,6.602638,0.8852167,3.801471,9.288671,102.5891,94.38152,96.19881,101.2422,101.1066,103.4264,98.27287,91.63612,104.9777,-0.3091905,-0.7565752,3.08,-0.3091905,-0.3178571,-0.3091905,1.72,-0.4,2.48,120.0763,104.9616,113.9131,111.5015,124.1908,127.8752,118.3978,115.9639,113.6281,103.8982,110.9621,106.4034,104.3185,107.2483,120.2188,110.5595,101.957,115.3353,115.7373,107.5,113.0576,107.4885,124.8022,111.5332,99.56459,1.1,0.3,0.5,0.1,0.9,0.4,0.2,0.6,0.4,0.0,-0.2,0.5,0.3,0.1,0.8,-0.1,0.3,0.2,0.1,-0.5,0.0,0.3,-0.8,0.2,0.804695085,0.070596205,1.6,0.397379309,0.693543,0.606822882,0.785236,1.450975135,0.6107125,0.624318082,5.0,3.0,5.2,6.9,3.5,7.4,3.8
104,230,2019-04-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,16.0,-7.88,7.8,-6.1,8.4,11.2,-18.1,99.88219,101.1525,98.43962,100.3573,100.886,100.3051,100.4355,100.2628,100.2997,101.4951,100.981,100.0237,100.9835,99.66692,104.1968,101.4513,100.8934,101.1385,101.4552,100.9188,100.5988,102.5012,99.7449,101.449,98.36143,99.27135,99.21867,-0.367,-0.85,2.9,-0.367,-0.57,-0.367,1.75,2.42,0.3143,-0.267,-0.0395,0.082,0.9509718,2.76,0.3779,2.53,1.006968,6.716667,6.637873,0.8899982,3.813605,9.318527,102.0355,93.90463,96.10149,101.7213,100.6644,103.4506,98.96425,91.89606,105.2399,-0.31045,-0.7475,3.0,-0.31045,-0.3294737,-0.31045,1.72,-0.3995,2.47,120.2035,107.0302,114.6035,111.3905,124.545,123.5143,121.1341,113.1065,115.2029,102.4485,111.652,106.2967,104.4057,107.1679,122.5439,112.278,101.4005,112.5364,116.4808,106.0,116.2355,107.2722,125.221,114.6734,98.91512,0.3,0.6,1.0,0.3,0.7,1.0,0.7,0.6,0.6,1.7,0.4,0.6,0.2,0.2,-0.2,-0.3,0.1,0.0,0.4,0.2,-0.2,0.5,-0.4,0.1,-0.316763359,0.651770411,1.4,0.908929024,0.443395,0.670829909,0.579347,0.929747481,0.940029118,0.835145841,5.1,3.0,5.4,6.9,3.4,6.6,3.7
105,231,2019-05-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,15.1,-8.03,9.1,-7.4,7.4,8.6,-9.8,99.84096,100.9672,98.24458,100.137,100.8512,100.1578,100.2175,100.1208,100.1501,101.3633,100.5069,99.82126,100.9784,99.66608,104.1352,101.2739,100.9991,101.1201,101.4269,100.8829,100.5898,102.5831,99.61801,101.5348,98.37276,99.04042,99.09663,-0.3666,-0.9,2.9,-0.3666,-0.56,-0.3666,1.75,2.39,0.2381,-0.445,-0.1345455,0.044,0.871105,2.72,0.2153,2.4,1.010896,6.870263,6.674196,0.8938965,3.840861,9.599583,102.1786,94.26929,94.97009,102.123,100.9643,104.0249,99.11325,90.02472,106.4092,-0.3118636,-0.7752625,3.15,-0.3118636,-0.339,-0.3118636,1.72,-0.3995,2.44,119.6947,97.33599,111.842,110.503,121.2395,123.7708,122.1199,113.3446,115.4452,102.8351,116.4814,106.8303,104.7556,107.808,122.2703,112.8509,101.5421,112.5364,117.1004,106.6,120.6356,107.7048,124.8022,114.6734,98.9754,0.1,-0.2,0.3,0.0,0.2,0.3,0.3,0.2,-0.1,-0.6,0.0,-0.1,0.1,0.3,0.7,0.0,0.4,0.2,0.2,-0.6,0.0,0.2,-0.4,0.2,-0.316763359,0.651770411,1.4,0.908929024,0.443395,0.670829909,0.579347,0.929747481,0.940029118,0.835145841,4.9,2.9,4.8,6.8,3.3,6.6,3.6
106,232,2019-06-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,12.8,-7.64,5.0,-7.6,4.6,9.7,-4.5,99.70992,100.7654,98.14085,99.85137,100.5422,99.94092,99.96054,99.9401,99.94817,101.2056,100.034,99.63882,100.808,99.6783,104.1431,101.0775,100.923,101.0844,101.4067,100.7864,100.5755,102.813,99.56705,101.4432,98.37954,98.82108,98.99065,-0.3616,-0.95,2.9,-0.3616,-0.56,-0.3616,1.75,2.38,0.0301,-0.482,-0.3152632,-0.217,0.5740466,2.35,0.0452,2.07,0.98904,6.901374,6.613165,0.8853465,3.77941,9.410695,102.0721,95.58819,93.55302,102.4327,100.6468,104.4181,100.054,90.86849,106.0216,-0.3289,-0.780555,3.6,-0.3289,-0.3561111,-0.3289,1.72,-0.3994,2.3,123.1291,100.6556,113.2227,110.503,123.2464,119.7948,123.9223,112.9874,118.1102,101.5786,108.5473,105.2295,104.0389,106.2745,118.4408,111.9343,101.6659,111.9534,120.4461,105.4,111.8354,105.9746,121.1726,111.8821,99.43536,-0.1,0.2,0.3,-0.3,0.1,0.2,-0.2,-0.1,-0.3,0.0,-0.1,-2.2,0.0,-0.3,0.4,0.7,0.2,-0.3,-0.1,-0.2,0.0,0.1,-1.7,0.8,-0.316763359,0.651770411,1.4,0.908929024,0.443395,0.670829909,0.579347,0.929747481,0.940029118,0.835145841,4.6,2.9,4.5,6.7,3.2,6.4,3.6
107,233,2019-07-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,20.1,-8.35,6.9,-7.8,6.6,9.0,-16.0,99.74535,100.6087,98.16457,99.58447,100.2603,99.75681,99.74954,99.73574,99.72604,101.0457,99.63494,99.42038,100.7073,99.68554,104.0096,100.9551,100.7698,101.0661,101.4191,100.6601,100.5459,102.8718,99.5917,101.2169,98.37833,98.65421,98.90633,-0.3668,-0.7,2.9,-0.3668,-0.56,-0.3668,1.75,2.4,-0.1037,-0.654,-0.3882609,-0.308,0.356899,2.13,0.0208,2.06,0.9873956,6.877473,6.654961,0.8917004,3.796782,9.40947,101.233,95.52178,93.84887,102.3387,100.5958,103.3542,99.69111,91.39825,105.4843,-0.3648696,-0.84,3.16,-0.3648696,-0.3897826,-0.3648696,1.72,-0.4,2.22,124.4011,108.2077,113.4529,111.1686,125.0172,125.31,126.4165,112.3921,116.7777,101.192,112.5719,105.2295,104.1294,106.7932,120.9027,113.6529,101.1337,111.6035,118.0917,105.0,117.8244,106.0827,122.9874,113.8593,98.71283,-0.8,0.0,0.4,0.7,-0.3,0.0,0.5,0.1,-0.7,-0.2,0.1,0.8,-0.5,0.2,-0.9,0.2,0.2,0.2,0.2,-0.7,0.0,0.4,1.7,0.3,0.205710274,0.430053576,1.4,0.324491239,0.217371,0.585716505,0.323057,0.786517771,-0.04801083,1.170001857,4.8,2.9,4.6,6.7,3.2,7.3,3.7
108,234,2019-08-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,14.5,-6.89,6.8,-4.0,4.4,9.1,-5.7,99.9286,100.4741,98.22562,99.39705,100.1155,99.66557,99.61766,99.5773,99.61249,100.9427,99.36315,99.14568,100.7194,99.67222,103.8736,100.9081,100.8007,101.0343,101.4091,100.5136,100.4708,102.7526,99.49717,100.9279,98.36299,98.58278,98.85255,-0.3612,-1.05,2.9,-0.3612,-0.55,-0.3612,1.75,2.13,-0.3737,-0.975,-0.6490909,-0.579,0.0992023,1.93,-0.2884,1.63,0.9792318,7.062123,6.705232,0.8988809,3.905291,9.644009,101.4788,97.34451,93.2822,102.4774,101.0825,104.4312,98.14986,89.91679,107.1761,-0.4076818,-0.8075,3.11,-0.4076818,-0.4309091,-0.4076818,1.72,-0.4278,2.06,123.5107,105.064,114.0282,110.9467,126.0797,125.31,127.7194,111.2015,117.02,101.5786,109.4672,105.3362,103.9626,106.3918,120.2188,113.1946,101.9028,110.6706,117.596,105.3,115.0132,106.1909,121.8706,114.906,99.39065,0.1,0.1,-0.1,-0.4,0.1,-0.1,-0.5,-0.1,0.5,0.3,-0.2,0.7,0.2,0.0,-0.3,-0.4,0.2,-0.1,0.0,0.1,0.0,0.2,0.3,0.1,0.205710274,0.430053576,1.4,0.324491239,0.217371,0.585716505,0.323057,0.786517771,-0.04801083,1.170001857,5.0,2.9,4.9,6.7,3.1,7.3,3.6
109,235,2019-09-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,12.6,-9.32,7.8,-6.0,5.3,9.9,-12.9,99.96384,100.3547,98.3407,99.21877,99.93452,99.55082,99.50726,99.45769,99.50206,100.9297,99.24207,98.93766,100.7111,99.63318,103.9488,100.9496,100.7735,101.0497,101.4353,100.4967,100.4386,102.5784,99.39554,100.9279,98.33723,98.6022,98.8544,-0.4032,-1.0,2.9,-0.4032,-0.55,-0.4032,1.75,2.04,-0.3024,-0.7,-0.5947619,-0.591,0.04780093,2.02,-0.2315,1.7,0.9905286,7.115874,6.782676,0.9084157,3.9548,9.716395,101.9411,96.69393,93.24713,102.2786,100.3957,103.3658,97.66257,90.41819,107.331,-0.4175714,-0.79125,3.3,-0.4175714,-0.4477381,-0.4175714,1.72,-0.4094,2.03,121.8571,110.4202,114.4884,111.2796,127.2602,124.4121,128.8244,113.3446,118.7159,100.6121,111.307,105.5496,104.3993,107.1243,121.5865,113.08,101.5842,112.7697,121.0657,104.3,115.991,106.6234,124.6626,113.8593,98.65804,1.0,-0.4,-0.1,-0.3,0.2,0.1,0.5,0.0,0.2,0.0,0.4,-0.7,0.2,-0.2,1.0,0.3,0.1,0.2,0.2,-0.1,0.1,0.4,0.0,0.1,0.205710274,0.430053576,1.4,0.324491239,0.217371,0.585716505,0.323057,0.786517771,-0.04801083,1.170001857,4.5,2.9,5.1,6.7,3.1,6.8,3.5
110,236,2019-10-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,9.8,-8.34,6.5,-2.5,6.7,10.3,-2.1,99.81084,100.3051,98.40112,99.16437,99.81576,99.52908,99.50603,99.46146,99.57551,100.9698,99.26846,98.87125,100.7362,99.60213,104.1148,100.9974,100.765,101.0738,101.4743,100.5723,100.4486,102.3137,99.40575,101.1259,98.31382,98.68795,98.90778,-0.5495978,-0.91,2.9,-0.5495978,-0.63,-0.5495978,1.75,1.83,-0.1974,-0.511,-0.4695455,-0.432,0.1325078,1.96,-0.1598,1.71,0.9936522,7.083117,6.758309,0.9046469,3.894948,9.776257,101.911,95.51228,93.80775,102.0177,100.6091,103.108,98.70465,89.27665,106.6232,-0.4128696,-0.7565909,3.46,-0.4128696,-0.4278304,-0.4128696,1.71,-0.4333,1.88,126.0547,107.7004,112.6474,110.503,118.0521,125.4382,128.9795,111.2015,118.9582,100.0322,111.077,105.9765,103.4927,107.2273,123.7748,111.1323,100.7194,110.9038,119.4548,103.6,118.5578,107.2722,125.919,111.1843,97.79381,0.3,-0.2,0.1,0.5,0.2,0.3,0.1,0.2,0.6,-0.9,0.3,1.2,0.2,0.3,-0.4,0.0,0.1,-0.1,0.1,0.7,0.3,0.2,0.5,-0.1,-0.349945166,0.541969851,1.3,0.352717779,0.127232,0.091061471,0.233583,0.71418442,1.034555311,0.68187787,4.8,3.0,5.0,6.7,3.0,6.9,3.6
111,237,2019-11-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,16.7,-7.37,10.3,-4.8,6.9,11.4,-7.8,99.76621,100.3001,98.31452,99.20821,100.0069,99.61546,99.6236,99.52888,99.76343,100.9687,99.37799,98.89295,100.7878,99.61341,104.3051,101.1211,100.8327,101.1204,101.5318,100.7148,100.5232,102.1834,99.43972,101.3881,98.31717,98.79743,98.98977,-0.53915,-0.83,2.9,-0.53915,-0.64,-0.53915,1.75,1.55,-0.0861,-0.58,-0.352381,-0.312,0.3016062,2.05,-0.0015,1.81,0.9931,7.018316,6.761538,0.905019,3.876548,9.637357,102.2801,95.36922,95.0332,100.9376,100.1394,102.126,99.18018,90.62005,106.1309,-0.4012857,-0.7056434,3.33,-0.4012857,-0.4136429,-0.4012857,1.71,-0.4717,1.77,125.2915,101.6768,114.9487,110.6139,120.4132,124.9252,130.9544,110.7253,117.1411,100.3222,104.7528,104.8026,103.5454,106.9294,123.9116,112.7363,101.2762,110.0875,117.3482,103.8,110.8576,105.542,125.221,113.743,98.63958,0.2,-0.4,-0.8,-0.3,-0.2,0.1,0.1,-0.2,0.2,0.7,0.2,-0.6,0.1,-0.2,0.5,-0.5,0.1,0.2,0.0,0.3,0.1,0.3,1.0,0.1,-0.349945166,0.541969851,1.3,0.352717779,0.127232,0.091061471,0.233583,0.71418442,1.034555311,0.68187787,4.3,3.1,5.2,6.7,3.0,7.7,3.6
112,238,2019-12-01,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,17.7,-6.92,10.5,-4.1,7.6,11.4,-3.4,99.73402,100.2913,97.51642,99.32072,100.1504,99.72662,99.77195,99.57653,99.90044,100.8827,99.60257,98.99825,100.8587,99.65559,104.3958,101.1289,100.8809,101.0926,101.5003,100.8162,100.5586,102.1005,99.50764,101.6104,98.36042,98.88012,99.06838,-0.540201,-1.0,2.9,-0.540201,-0.62,-0.540201,1.75,1.55,-0.0439,-0.456,-0.2994444,-0.258,0.3662491,2.03,0.0671,1.86,0.9834773,7.020547,6.726913,0.89996,3.844641,9.434527,102.5665,95.49153,94.44572,101.1526,99.40451,102.1145,99.89855,92.18658,105.2701,-0.3947,-0.7366667,3.49,-0.3947,-0.40055,-0.3947,1.71,-0.455,1.76,128.4715,111.1317,113.7981,110.392,118.0521,126.9773,131.4174,111.6777,114.5972,98.00258,110.8471,102.6681,103.2002,105.8599,121.7233,110.5595,101.0707,111.0204,115.8612,101.3,115.991,103.92,123.825,111.3006,98.78109,0.7,0.2,0.6,-0.2,0.3,0.6,0.4,-0.2,0.3,0.8,0.2,-0.9,0.0,-0.1,0.2,-0.2,0.2,0.1,0.1,0.2,0.0,0.1,-0.5,0.2,-0.349945166,0.541969851,1.3,0.352717779,0.127232,0.091061471,0.233583,0.71418442,1.034555311,0.68187787,4.5,3.1,5.1,6.7,2.9,6.8,3.6
