,TIME_PERIOD,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_CHN,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRST_USA,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_SWE,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_EA19,OECD_QNA_GDP_USA,OECD_QNA_GDP_DEU,OECD_QNA_GDP_CHN,OECD_QNA_GDP_CHE,OECD_QNA_GDP_AUT,OECD_QNA_GDP_POL,OECD_QNA_GDP_DNK,OECD_QNA_GDP_SWE,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRM_USA,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_CLI_CLI_USA,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_HWE_USA,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_EU27_2020,OECD_STLABOUR_MUE_USA,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_EU27_2020,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_BTS_COS_SP_EA19,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_CHE,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_OECD,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_OECDE,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MATERIAL_RESOURCES_MF_DEU,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_CHE,OECD_MATERIAL_RESOURCES_MF_AUT,OECD_MATERIAL_RESOURCES_MF_POL,OECD_MATERIAL_RESOURCES_MF_DNK,OECD_MATERIAL_RESOURCES_MF_SWE,OECD_MATERIAL_RESOURCES_MF_EU27_2020,OECD_MATERIAL_RESOURCES_MF_EA19,OECD_MATERIAL_RESOURCES_MF_OECD,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_OECDE
868,1991-05,8.07,8.395,,5.813,8.44,,9.111905,10.77,9.985477,5.91,9.08,,,9.28,,9.9908,11.74,,5.78,8.58,7.2,7.375,,51.0,,9.0,,5.3139,1.45396,1.027695,6.563605,6.1433,0.8339,93.36312,107.5973,76.96,88.27566,100.5894,,96.81167,153.077,116.4995,0.779689057,-0.529244886,,-1.107734267,,,,,,0.651633057,0.275046,60.53675,73.84421,,50.64841,23.85978,80.45453,68.61563,77.48132,66.53997,69.01734,60.27013,74.7,,47.34296,16.14249,70.17735,67.6975,75.26359,31.4622,108.7353,,27.56448,,,98.45032,99.7497,,98.31398,99.98305,,98.10928,100.6506,,98.73044,,98.6627,98.78152,99.04984,98.51825,99.50909,99.98569,100.7304,97.7972,103.0651,,99.59744,,100.6926,100.6605,100.4986,100.7593,,,,,,,,,,,,,,,,,,,,,,,,,6.9,5.3,,,7.8,2.7,,11.8,,13.6,,,-69.7,15.0,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
869,1991-06,8.28,8.4075,,5.971,8.5,,9.204737,10.6,10.05273,6.07,9.06,,,9.3,68.5,9.757505,10.61,,5.9,8.79,7.2,7.5,,51.0,,9.0,,5.3535,1.529165,1.140365,6.875095,6.43339,0.8687,94.72045,107.1699,76.46835,86.74088,100.4001,,95.67809,150.426,114.84,0.779689057,-0.529244886,,-1.107734267,,,,,,0.651633057,0.275046,61.02524,77.07237,,51.14385,24.6425,79.8202,68.41322,79.08218,66.60159,69.62327,60.82589,77.9,,47.32011,16.68058,69.62405,67.27962,77.21006,32.29784,108.8503,,27.89721,,,98.78735,99.7335,,99.03374,99.91391,,97.94321,100.4379,,98.77397,,98.61755,98.76588,99.34103,98.59918,99.57423,99.72708,100.4631,97.83945,102.9637,,99.5917,,100.4239,100.4284,100.4538,100.6116,,,,,,,,,,,,,,,,,,,,,,,,,6.9,5.4,,,7.9,2.8,,14.4,,16.3,,,-70.1,17.2,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
870,1991-07,8.27,8.6325,,5.996,8.62,,9.34087,10.61,10.22461,5.98,9.15,,,9.32,62.0,9.50377,10.57,,5.82,8.83,7.2,7.5,,44.0,,9.0,,5.3555,1.548535,1.145161,6.915726,6.470157,0.8707,94.49516,108.0583,76.83009,85.35812,100.9321,,94.63726,149.4385,115.5753,0.505358687,-0.218282275,,-0.129414124,,,,,,0.337513227,0.315917,61.1925,74.85301,,50.41859,24.34218,82.67469,68.51443,77.48132,66.66914,68.80271,61.15063,75.7,,46.86095,16.47079,72.11391,67.27962,75.80427,32.73806,109.7708,,28.54201,,,99.04578,99.73347,,99.56868,99.79583,,97.84568,100.1745,,98.80164,,98.5611,98.74116,99.57349,98.7056,99.63546,99.24623,100.1711,97.67446,102.7914,,99.61546,,100.0747,100.1356,100.3917,100.4462,,,,,,,,,,,,,,,,,,,,,,,,,6.8,5.5,,,7.9,3.2,,15.6,,10.4,,,-73.6,13.6,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
871,1991-08,7.9,8.52,,6.107,8.65,,9.335,10.62,10.20169,5.65,9.31,,,9.5,49.1,9.4889,10.7,,5.66,8.93,7.2,7.75,,39.0,,9.0,,5.3593,1.52049,1.130081,6.751929,6.336043,0.8503,93.59914,108.4449,75.62711,85.54571,101.7417,,95.05148,149.3098,116.6619,0.505358687,-0.218282275,,-0.129414124,,,,,,0.337513227,0.315917,61.20122,73.64245,,51.2447,23.74712,80.98314,66.79398,77.48132,66.42882,68.50761,61.22738,74.6,,47.00438,16.03276,70.63844,66.13043,75.69614,33.69125,108.9654,,28.13001,,,99.18667,99.74983,,99.94966,99.65921,,97.81161,99.96795,,98.77393,,98.48141,98.70238,99.74398,98.80952,99.59983,99.02803,99.92689,97.41869,102.4627,,99.6476,,99.932,100.0225,100.3465,100.4339,,,,,,,,,,,,,,,,,,,,,,,,,6.9,5.6,,,8.0,3.4,,14.8,,7.5,,,-73.2,9.9,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
872,1991-09,7.65,8.455,,6.198,8.58,,9.138095,10.18,10.00208,5.47,9.27,,,9.51,48.7,9.705124,10.27,,5.45,9.07,7.2,8.3125,,36.0,,9.0,,5.3735,1.483905,1.115552,6.506014,6.176776,0.8281,92.60691,108.8279,73.5759,85.69862,101.1685,,96.61319,151.0048,117.8642,0.505358687,-0.218282275,,-0.129414124,,,,,,0.337513227,0.315917,61.70488,73.44069,,50.50921,23.17675,80.98314,67.6036,77.58804,66.68302,68.73186,61.84811,74.0,,46.97572,15.69382,70.63844,67.07068,75.69614,34.31917,110.2311,,27.70615,,,99.21652,99.77422,,100.0627,99.55487,,97.75277,99.8061,,98.69112,,98.38526,98.62684,99.7839,98.84071,99.40036,99.14028,99.77596,97.13316,102.0973,,99.71586,,100.0175,100.0929,100.2873,100.5513,,,,,,,,,,,,,,,,,,,,,,,,,6.9,5.7,,,8.1,3.5,,17.0,,8.6,,,-70.1,9.6,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
873,1991-10,7.53,8.3475,,6.698,8.5,,8.951739,10.0,9.871881,5.33,9.38,,,9.64,47.0,9.823009,10.75,,5.21,8.78,7.2,6.5,,36.0,,8.0,,5.379,1.479326,1.115774,6.532632,6.162468,0.8255,91.58598,110.0455,73.38593,85.04577,99.86961,,95.44576,150.5692,118.3711,0.348544845,1.285211047,,0.276657673,,,,,,0.596864995,0.585973,61.64034,74.55037,,50.11176,23.45017,79.18586,67.90721,78.01494,66.82433,69.02915,61.78653,75.5,,46.62812,16.01026,69.07074,67.17515,76.12868,34.53066,111.3817,,28.41105,,,99.16797,99.79262,,99.77751,99.5024,,97.71643,99.63,,98.58437,,98.33596,98.58788,99.65487,98.82103,98.92571,99.3365,99.71828,96.84866,101.8402,,99.8853,,100.0933,100.1439,100.0973,100.6074,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.8,,,8.1,3.7,,18.0,,0.9,,,-68.4,16.5,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
874,1991-11,7.42,8.315,,6.637,8.53,,8.933333,9.84,9.91832,4.94,9.43,,,9.66,46.9,9.668957,11.06,,4.81,9.04,7.2,7.0625,,36.0,,8.0,,5.4007,1.435381,1.1098,6.309815,5.93866,0.795,90.3829,111.4439,72.06003,85.75399,100.588,,95.97905,152.476,120.8728,0.348544845,1.285211047,,0.276657673,,,,,,0.596864995,0.585973,61.55864,75.35741,,50.34025,22.77572,80.45453,68.91924,78.76201,66.99297,69.38545,61.6559,76.3,,47.06995,15.66643,70.17735,68.11539,76.99378,34.79705,113.3378,,27.90106,,,99.09525,99.78026,,99.27795,99.44154,,97.72085,99.52902,,98.56194,,98.29872,98.54914,99.42065,98.74757,98.33743,99.48225,99.72835,96.58243,101.7181,,100.1488,,100.1258,100.1689,99.8296,100.5713,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.9,,,8.2,3.8,,19.7,,-0.2,,,-67.9,16.5,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
875,1991-12,7.09,8.2125,,6.37,8.53,,8.897895,10.0,9.892325,4.47,9.58,,,9.73,47.2,9.506323,13.63,,4.43,9.23,7.2,7.5625,,36.0,,8.0,,5.4131,1.3873,1.10846,6.088019,5.722614,0.7681,89.69164,113.1992,71.68005,86.13981,100.6132,,96.51257,154.3828,122.9815,0.348544845,1.285211047,,0.276657673,,,,,,0.596864995,0.585973,61.27766,75.45829,,50.78389,23.09761,81.08886,67.80601,78.22839,66.64759,69.30197,61.49503,76.2,,47.25474,15.89139,70.73065,66.33938,76.34496,35.1786,114.0282,,23.08589,,,99.06184,99.72908,,98.94798,99.36705,,97.76505,99.46497,,98.65991,,98.25272,98.49728,99.21991,98.62529,97.9913,99.57043,99.78004,96.35352,101.7276,,100.1752,,100.0723,100.1394,99.63656,100.477,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.0,,,8.2,4.1,,24.4,,-1.6,,,-67.1,29.9,269.6135,,230.213,2.534882,9.46905,,,,,,,364.621246337891,77.304573059082,,7572.48,2010.679,6318.075,246.6353,207.5489,577.7853,103.2906,145.8131,8040.857421875,6701.7001953125,23608.908203125,9697.62109375,4366.681640625,9544.60546875
876,1992-01,7.03,7.9475,,6.175,8.32,,8.520454,9.53,9.61139,4.05,9.53,,,9.79,46.4,9.901239,12.49,,4.03,9.52,7.2,7.125,,36.0,,8.5,,5.4481,1.401205,1.125713,6.121582,5.740759,0.7706,89.11124,112.6542,73.56956,85.63445,101.1572,,95.85084,153.6959,122.4192,1.19725221,1.5320279,,0.825346591,,,,,,0.870356027,1.000658,60.95673,76.36621,,50.4229,24.39806,82.35753,69.12165,79.1889,66.6567,69.7022,61.15462,77.1,,47.03762,16.91794,71.83726,68.21986,77.21006,35.6882,118.4006,,32.53882,,,99.11233,99.63866,,99.07381,99.28367,,97.84486,99.3897,,98.84623,,98.24917,98.48072,99.19867,98.55173,97.94273,99.47945,99.86932,96.18005,101.7872,,100.0973,,99.95128,100.0639,99.57832,100.4124,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.0,,,8.2,4.3,,25.0,,8.6,,,-64.7,31.2,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
877,1992-02,7.34,7.92,,6.132,8.22,,8.5535,9.43,9.546991,4.07,9.61,,,9.74,46.9,10.17256,12.23,,4.06,9.58,7.2,7.5,,36.0,,8.5,,5.4635,1.455675,1.184615,6.277075,5.877655,0.792,90.43423,112.0125,71.35605,84.29764,101.431,,95.5542,152.5692,121.3518,1.19725221,1.5320279,,0.825346591,,,,,,0.870356027,1.000658,61.3899,77.67765,,50.32421,24.67779,83.2033,68.91924,79.50907,66.92498,70.01328,61.69632,78.4,,45.32568,17.07983,72.575,67.6975,77.85888,36.617,125.7647,,32.95001,,,99.23827,99.51192,,99.57544,99.16294,,97.92882,99.32602,,98.95939,,98.22742,98.45519,99.34694,98.57443,98.18692,99.28894,100.0281,96.1078,101.7282,,99.94954,,99.86231,100.017,99.67377,100.4305,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.1,,,8.3,4.6,,25.4,,4.6,,,-64.7,28.9,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
878,1992-03,7.54,8.0275,,6.676,8.26,,8.725909,9.39,9.581193,4.25,9.7,,,9.64,46.4,10.21012,11.7,,3.98,9.62,7.2,9.0,,36.0,,8.5,,5.4734,1.508977,1.344314,6.445645,6.023913,0.8127,92.29755,111.7952,71.05923,83.07588,101.2379,,95.21115,152.3505,120.8092,1.19725221,1.5320279,,0.825346591,,,,,,0.870356027,1.000658,61.90654,75.45829,,50.20888,25.59257,84.26052,68.21082,78.65528,66.89616,69.56233,62.33342,76.2,,46.90053,18.06561,73.49717,66.75726,76.88564,37.57871,121.7375,,32.96416,,,99.40791,99.34666,,99.9917,99.05012,,97.98559,99.3089,,98.96111,,98.14396,98.37537,99.5053,98.69114,98.62505,98.90907,100.3006,96.18324,101.574,,99.99342,,99.6945,99.88106,99.83949,100.4381,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.2,,,8.3,4.8,,16.2,,4.9,,,-66.4,21.9,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
879,1992-04,7.48,8.035,,6.545,8.3,,8.826316,9.5,9.623109,4.0,9.75,,,9.64,47.2,10.17813,11.85,,3.73,9.6,7.2,8.625,,36.0,,8.5,,5.4965,1.51622,1.361552,6.385965,5.96523,0.8049,91.56245,111.9247,73.77009,81.87366,100.9308,,95.09264,152.4005,120.8714,1.084303276,-0.771079559,,-0.189203862,,,,,,0.288500009,-0.54696,62.38204,75.35741,,50.85755,25.80416,83.62619,69.42525,78.54856,66.94254,69.65014,62.67312,76.1,,47.47223,18.62323,72.94386,67.90645,76.56123,39.36219,119.7814,,31.49158,,,99.56158,99.14537,,100.1751,98.93781,,98.0034,99.332,,98.85973,,98.01498,98.25787,99.59552,98.83424,98.9731,98.55959,100.7154,96.32543,101.4294,,100.1432,,99.45597,99.67099,99.93798,100.3803,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.3,,,8.3,5.0,,7.9,,4.3,,,-46.9,8.8,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
880,1992-05,7.39,8.075,,6.861,8.31,,8.777369,9.47,9.579656,3.82,9.79,,,9.74,46.3,10.20572,11.66,,3.82,9.61,7.2,9.625,,36.0,,8.5,,5.5036,1.491374,1.36963,6.258237,5.836958,0.7886,90.59761,111.9408,72.63452,81.86705,100.986,,95.75161,152.7608,121.4229,1.084303276,-0.771079559,,-0.189203862,,,,,,0.288500009,-0.54696,62.58717,74.85301,,52.21301,24.71118,82.99186,68.61563,78.01494,66.59716,69.14364,63.04257,75.5,,47.52898,18.15031,72.39056,67.48856,76.23682,39.01433,121.0471,,31.12246,,,99.65884,98.90809,100.5661,100.2967,98.84357,,97.93281,99.34805,,98.78172,,97.87456,98.12978,99.64449,98.91711,99.17126,98.45729,101.2426,96.43768,101.4655,,100.2315,,99.27005,99.50362,99.94454,100.2693,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.4,,,8.4,5.4,,8.7,,-1.5,,,-47.6,9.5,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
881,1992-06,7.26,8.0675,,6.924,8.35,,9.01,9.59,9.825446,3.86,9.75,,,9.69,47.6,10.54574,11.59,,3.76,9.65,7.2,8.75,,36.0,,8.5,,5.4751,1.423548,1.369933,6.061225,5.68174,0.7679,89.4449,112.821,71.48226,84.00318,101.4085,,96.3786,152.6517,122.6251,1.084303276,-0.771079559,,-0.189203862,,,,,,0.288500009,-0.54696,62.62247,73.64245,,51.38442,24.78676,84.57769,68.00842,77.3746,66.71306,68.75828,63.25104,74.3,,48.61728,18.41582,73.77382,67.07068,75.37172,39.61153,119.7814,,31.62954,,,99.68778,98.62966,100.8714,100.2193,98.72212,,97.82507,99.32944,,98.74377,,97.65269,97.92116,99.54104,98.78544,99.17709,98.64613,101.805,96.45242,101.5557,,100.1483,,99.16744,99.41734,99.84577,100.1022,,,,,,,,,,,,,,,,,,,,,,,,,7.8,6.5,,,8.4,5.4,,6.8,,1.6,,,-48.0,7.1,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
882,1992-07,6.84,8.125,,6.867,8.39,,9.173913,9.8,10.03309,3.37,9.78,,,9.75,44.5,10.64607,11.92,,3.25,9.69,7.2,8.25,,32.0,,8.5,,5.4432,1.332855,1.352026,5.752322,5.402226,0.7298,88.21643,114.6378,71.32079,85.91528,103.5164,,96.97849,154.2874,126.7252,0.988110187,-0.174163053,,-1.00966103,,,,,,0.479681127,0.153337,63.18998,72.33101,,49.35453,26.09093,83.09758,69.52646,76.30737,66.88227,68.57449,63.82457,73.0,,46.43759,19.75326,72.48278,69.05563,74.39848,39.41887,116.4445,,32.67918,,,99.67658,98.29705,101.1429,100.0629,98.47726,,97.75221,99.26891,,98.69418,,97.29495,97.59312,99.34457,98.48788,99.00285,98.86868,102.308,96.40597,101.5786,,100.0617,,99.03186,99.31649,99.65057,99.86848,,,,,,,,,,,,,,,,,,,,,,,,,7.7,6.6,,,8.5,5.8,,1.4,,-3.8,,,-48.1,3.6,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
883,1992-08,6.59,8.04,,6.854,8.39,,9.611905,10.6,10.10136,3.31,9.88,,,9.85,44.5,11.19496,13.26,,3.3,9.72,7.2,7.375,,32.0,,8.5,,5.4287,1.298409,1.358338,5.597905,5.285614,0.7135,87.98685,115.9922,71.25306,86.68791,104.3781,,97.75816,154.8277,128.9939,0.988110187,-0.174163053,,-1.00966103,,,,,,0.479681127,0.153337,62.83841,72.53277,,49.60693,25.75708,83.41475,70.33608,76.30737,66.1834,68.0995,63.50582,73.5,,45.90502,19.26887,72.75943,69.36905,74.39848,40.04937,120.5868,,33.15197,,,99.66604,97.91299,101.3746,99.81703,98.03625,,97.61607,99.09773,,98.58745,,96.85883,97.17768,99.08898,98.14263,98.85085,98.89668,102.6997,96.3481,101.4974,,99.96554,,98.73698,99.08562,99.4305,99.55592,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.8,,,8.7,6.0,,-5.3,,-7.2,,,-47.6,5.1,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
884,1992-09,6.42,7.6525,,6.292,8.12,,9.571818,11.24,10.02186,3.13,9.5,,,9.42,44.7,12.76065,20.18,,3.22,9.32,7.2,7.0,,32.0,,8.5,,5.4948,1.275023,1.383082,5.614068,5.356564,0.722,87.9828,116.8964,70.09019,88.82835,104.137,,98.42462,156.5441,127.8393,0.988110187,-0.174163053,,-1.00966103,,,,,,0.479681127,0.153337,63.03987,71.92749,,49.58056,25.62309,83.73191,68.21082,75.5603,66.73441,68.09856,63.60302,72.6,,46.78314,19.09716,73.03608,67.07068,73.42525,40.50545,120.2416,,33.848,,,99.69917,97.51063,101.5677,99.56298,97.51235,,97.45358,98.7462,,98.36063,,96.36998,96.67447,98.82406,97.79873,98.84039,98.6739,102.9601,96.31262,101.337,,99.78574,,98.31635,98.74603,99.24159,99.20543,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.9,,,8.8,6.1,,-11.4,,-5.8,,,-44.3,-4.3,264.9475,,228.2527,2.528456,9.698777,,,,,,,366.250579833984,75.5886383056641,,7930.745,2007.939,7402.25,236.6361,211.8678,509.0887,99.32534,148.3587,8156.443359375,6903.560546875,24437.5,10218.76953125,4519.69775390625,9699.033203125
